RIDGE,NUB,CRACK,WEIGHT,DENSITY,OBSERVATION_NUMBER
12.1232,4.9431,-3.8378,-18.0475,-2.5694,3570.0
0.339,-2.7895,-8.4829,-3.5434,1.4597,3636.0
-5.746,-2.2314,-3.4507,3.9041,1.1356,2549.0
-9.5832,-4.7169,-4.4766,16.2368,3.8914,1670.0
-7.8891,7.8806,17.5344,9.3518,3.26,1688.0
5.044,-4.2329,1.3872,-3.3866,-1.7662,148.0
-15.2375,-5.5269,0.0045,25.0749,-0.2259,2085.0
-13.7953,-1.1532,0.2339,24.1422,3.1345,2477.0
1.0441,-6.8229,-12.4242,-6.4778,-0.2587,1984.0
9.584,6.0604,-6.5357,-14.8423,0.7003,1641.0
0.0718,-8.9749,-18.2317,-2.4883,-1.6781,2160.0
10.8195,-4.7681,4.0809,-11.8254,-5.3905,1379.0
2.9191,-8.7421,9.4871,-0.824,-4.3391,1607.0
-2.3415,-6.942,10.0797,9.4759,-5.0511,1212.0
-0.7617,-10.1902,-3.749,1.2933,0.0112,89.0
-0.4525,-5.6187,13.3216,2.1717,-2.7292,2233.0
6.4548,-5.7175,-3.2996,-3.7939,-6.7284,2940.0
-7.4422,-6.5265,4.5594,4.2073,1.7474,3485.0
-0.3875,-2.247,5.764,6.3088,-3.335,3006.0
16.9522,2.3434,-13.8544,-22.2993,-5.7806,572.0
4.0982,2.4432,0.2596,-5.9714,-2.0992,921.0
-3.4954,-6.2274,5.3568,8.2548,-3.6922,763.0
11.5959,-7.6759,-3.7229,-17.759,-5.7095,2843.0
4.7494,7.2043,1.8922,-5.3043,1.2466,1084.0
-14.4139,-2.0307,-2.3286,17.7151,4.6058,3434.0
1.1099,-3.2378,-7.8725,-3.6544,-0.4965,261.0
-3.7314,2.9829,8.2704,6.073,2.1407,3162.0
8.3765,1.5692,5.0427,-8.8416,-3.6663,2916.0
-1.9584,2.7112,3.5556,2.5558,2.2835,1710.0
11.1434,-1.7671,-6.1019,-18.219,-5.0912,117.0
-4.3778,-2.9883,-1.1792,0.3398,1.7053,451.0
-0.5726,0.6979,4.1012,12.6603,-3.2412,927.0
-4.3272,-0.2231,-6.661,11.4837,-0.391,2096.0
5.3058,2.2169,-0.3061,-3.5322,-3.9646,3157.0
4.1624,1.0989,-1.4933,-13.9091,1.4488,1234.0
-2.2046,4.2888,-6.6518,-1.4932,1.9002,2152.0
4.0544,-7.8757,-11.6386,0.6286,-3.1246,2666.0
8.5259,0.6267,-0.5414,-7.5341,-5.7106,2404.0
7.5908,-1.0706,2.0972,-8.1131,0.0829,517.0
-2.0107,5.0225,16.6976,2.0826,3.4798,3366.0
-10.2926,-0.2664,2.7539,18.7156,3.1108,3457.0
8.7349,-5.3767,4.0413,-5.4214,-6.1512,1501.0
-0.5003,9.4828,9.0122,-0.0435,1.5697,3419.0
-2.3362,-2.0473,8.6452,-0.9512,1.2847,1081.0
5.3115,-1.7126,-13.3362,-2.6716,-3.3811,2635.0
-0.025,7.9612,-11.1477,-7.6193,6.1247,820.0
-9.2055,8.1556,0.2428,11.8399,4.9927,234.0
-0.7247,-3.616,-5.9187,6.2328,-1.2046,230.0
-11.3747,-3.1255,2.6471,20.9097,0.3886,2550.0
-3.3907,-1.7109,10.3701,10.3852,-1.5057,3356.0
-1.9305,-1.6019,0.852,7.8817,-4.0702,2072.0
-2.3027,2.2543,-1.0699,8.1247,-0.664,1674.0
1.9762,-7.5183,6.9997,-7.2534,-0.6602,1822.0
-8.688,-3.6677,12.1936,11.8173,2.2206,2904.0
6.2357,-2.4344,3.9492,-9.95,-4.3044,237.0
-6.1367,-5.7709,-1.4228,2.2206,1.6085,1430.0
7.8182,-3.4277,5.6874,-4.3687,-5.8503,1188.0
3.4191,-2.9671,-4.6829,-4.2745,-2.294,913.0
-10.6048,2.8728,23.8204,17.2241,1.3111,1676.0
-2.8378,3.6782,2.7454,6.799,5.4019,492.0
7.3212,1.2589,-10.6919,-7.9796,-2.1733,344.0
2.2841,-1.1661,-12.1352,-3.3362,0.377,638.0
6.1478,-0.2977,-12.48,-15.4498,-0.3632,3140.0
-1.8545,1.3545,2.7187,-0.3122,3.6514,3084.0
5.1837,-7.394,11.8609,0.5649,-5.8724,3092.0
7.2342,2.7442,-9.3289,-9.8976,-3.2701,3714.0
7.6694,3.3473,-15.7663,-10.0457,-2.0973,2582.0
0.246,1.4191,9.6938,5.1852,0.3951,591.0
-2.4465,12.4774,4.0253,-1.8085,7.5575,2555.0
-7.971,-6.0097,-8.2441,6.2805,2.4571,3587.0
-1.3071,0.9676,10.1253,10.71,-2.5162,1011.0
10.5389,-8.2283,12.2505,-15.2598,-4.8104,52.0
4.6667,-3.503,-12.1898,-10.0834,-3.9431,1364.0
-9.7965,-1.1325,8.159,13.7906,3.7557,238.0
-5.3,-1.4487,9.3702,2.6363,1.9028,36.0
-5.8315,-1.1078,-10.8923,6.9379,0.4146,3610.0
-7.6913,-4.8562,1.4806,14.6287,-1.0664,1363.0
-0.2721,-7.0307,-2.9005,-7.5497,-0.5808,2797.0
-1.812,4.4994,2.7915,0.2855,4.3636,1990.0
-1.5573,-0.6931,0.2569,-0.4344,1.8972,361.0
3.6697,1.0225,3.3901,2.7424,-3.5167,1931.0
0.3479,5.321,8.4448,-1.0442,1.2726,499.0
-1.2334,-0.2121,0.0216,-0.0229,0.8779,2272.0
-2.4333,-8.1434,0.8177,9.0757,-1.0938,1890.0
6.1348,11.892,-0.6222,-8.6304,1.995,2880.0
-6.674,-9.6032,0.0515,6.3691,3.5315,1899.0
7.377,-8.8247,4.9207,-7.8778,-3.7093,1926.0
-3.2087,8.3991,-1.2179,-0.2933,3.6475,1722.0
-8.0585,4.8846,5.053,8.0582,4.1393,2676.0
5.2113,-4.9332,6.5062,-9.0186,-2.1187,2422.0
-2.815,4.5986,2.0584,-0.5717,2.6076,1928.0
-6.1137,-11.9534,2.588,12.1975,-2.7801,3153.0
2.16,-2.9129,0.0176,-5.0601,-1.7193,1040.0
-8.5582,-0.6487,-7.4527,5.9701,7.6242,442.0
0.2711,0.9333,-0.5977,1.3826,-1.1995,1460.0
9.6442,5.4268,-3.5639,-14.8453,-1.384,2764.0
0.4081,-4.3829,-4.5422,3.9089,-3.6807,3413.0
-4.12,7.3028,10.2706,-0.6829,6.2593,1152.0
-0.9824,-1.91,-9.3406,-5.7766,0.6648,113.0
4.1715,6.7627,-17.7311,-4.3887,-0.9989,2175.0
-0.097,15.0425,6.28,0.8551,1.1671,1003.0
-9.5117,0.055,0.4079,21.5324,2.901,3769.0
-2.421,2.644,2.4267,-1.1238,4.5496,1572.0
0.2422,-8.948,8.8532,7.1843,-3.9873,1954.0
-16.8231,1.5231,6.8804,20.3409,6.4783,798.0
-3.0274,-0.7249,4.4185,2.6024,2.7391,1662.0
-3.8975,-5.292,-4.8994,7.9114,0.1819,1491.0
2.0282,-0.9855,-7.1785,-10.7655,-1.093,271.0
6.3131,-0.3707,4.0577,-8.4523,-1.8103,3109.0
-0.9065,11.6598,-3.9685,-3.8486,2.5274,3581.0
-4.8474,4.3085,-12.5418,-2.7325,8.1918,3019.0
5.4144,2.0505,-20.404,-9.3733,0.3378,3584.0
5.4843,-8.2426,8.605,-11.0279,-1.0701,768.0
-0.7864,-0.852,-10.5836,0.1323,0.5165,2084.0
0.9977,-9.2636,2.3376,2.5895,-4.0003,2433.0
1.6442,1.7181,-2.4185,1.6451,-2.3732,1779.0
4.6738,-4.9473,10.2286,-2.2733,-4.658,2858.0
3.7117,-2.9514,-4.4768,-4.8875,-1.1023,3502.0
7.5797,-3.8037,6.8293,-1.1534,-4.8439,2618.0
-0.9379,-6.6468,6.1956,1.2883,-3.2287,3700.0
-1.6277,-5.3347,-1.2706,-0.8935,1.9828,2423.0
4.1411,-7.2863,3.1731,-3.0985,-3.3339,1456.0
-7.7393,-5.3906,4.6485,10.9188,0.9542,1624.0
-8.7272,-1.4183,10.6263,16.1082,0.5914,45.0
-3.6603,-1.2658,0.3122,3.246,3.4468,2956.0
2.9295,-1.2586,-2.4876,1.1403,-3.2217,2909.0
0.8754,-5.0162,-6.9645,-3.9053,0.0354,2253.0
-3.9104,-5.5896,3.9937,15.8948,-2.54,2877.0
-9.1154,-1.2563,16.4294,19.7999,-0.8568,228.0
5.3337,-3.7632,-0.295,-6.3401,-2.3663,369.0
-3.6049,4.6081,6.554,5.9773,4.0404,7.0
2.653,4.3978,4.8978,-6.6182,-0.2408,1619.0
-5.0093,-3.6599,0.842,11.6577,-1.1718,2237.0
5.6307,-1.5979,6.3323,-2.9557,-2.6552,943.0
-0.2372,3.8044,12.5229,-0.5283,3.6338,3447.0
5.1714,-4.4319,-8.1487,-10.0005,-0.817,531.0
-0.3732,-9.0036,-2.4042,4.7694,-3.3511,2794.0
-11.0923,-1.1481,0.1252,15.4303,2.2262,1391.0
9.4979,-5.1355,-5.6877,-10.2582,-4.6182,2432.0
2.7521,4.8007,0.3543,-2.0038,2.278,1054.0
-9.8255,-4.9275,-12.1982,11.2048,6.1236,3681.0
6.1102,-3.0142,-2.072,-8.8582,-0.1255,3253.0
-1.4404,-10.1643,-9.3143,7.7824,-5.5935,3056.0
9.9632,4.3789,8.9826,-18.8068,-2.0156,3818.0
13.1343,0.3021,2.1217,-23.1562,-1.6288,1677.0
-11.092,-1.3715,4.8158,12.8758,8.0852,2426.0
5.6619,-4.3589,-2.9136,-8.0468,-3.6923,736.0
6.2952,2.9758,-0.8797,-16.0486,0.5824,2724.0
-3.5593,4.1548,7.2153,3.5303,2.6838,1448.0
0.362,-1.9016,3.6232,3.2122,-4.2075,2818.0
6.247,3.6408,4.9343,-8.4565,0.0592,756.0
-0.6143,3.9779,3.057,-1.7249,1.6984,664.0
2.8446,10.3942,6.5199,-4.8358,0.7756,800.0
-1.8583,-2.8683,1.8407,-1.7502,2.3491,405.0
3.8472,3.6516,0.9951,-1.4318,-2.4938,400.0
-15.8328,-1.9589,1.933,16.5041,5.236,731.0
-1.576,-0.207,-7.0496,0.7906,-1.5197,2542.0
-2.3645,-3.3184,-7.8842,2.4172,0.2468,165.0
-7.1085,-1.6729,0.617,15.2775,-1.3702,375.0
-7.1068,3.1284,3.3747,12.8542,2.9559,3107.0
-2.4085,3.2666,-9.1009,11.7512,-1.8928,3601.0
-14.3472,-1.5894,1.5981,23.358,4.3027,1186.0
8.8788,-1.2004,-1.3278,-13.8413,-1.692,3717.0
6.6776,-2.5693,4.0154,-10.8325,-4.2377,2136.0
-3.3704,0.3896,-3.8836,1.7286,1.8185,621.0
-3.1154,-7.0643,-0.9429,-4.401,4.4721,1226.0
2.8761,-6.8531,-5.1055,-7.5849,-4.8659,3557.0
6.6535,6.6547,16.7988,-7.9318,-3.4195,2104.0
-4.8855,2.8458,1.6856,11.4539,0.8541,1773.0
1.1539,-1.1713,12.9561,-3.0728,2.6209,420.0
3.6336,-0.6732,11.957,-4.4789,-2.4563,1450.0
1.217,-3.8086,4.2871,6.4131,-4.9734,3142.0
-12.2003,-3.2129,-6.596,18.1014,5.2626,1733.0
-0.5633,0.3323,-0.2691,0.619,-0.1311,2682.0
5.1079,-2.7133,-0.47,-13.1498,-0.2922,1750.0
-4.0677,-6.3597,-12.4089,8.0091,-0.0055,3620.0
-4.8793,-3.44,-16.8359,-0.3137,6.4595,2066.0
4.5312,-5.4275,-3.7023,-3.5724,-3.2795,1411.0
6.7078,-0.8918,0.6646,-0.8045,-6.7554,625.0
-9.0629,-7.8751,-9.5322,11.2432,2.5649,1090.0
3.9514,5.593,6.5273,1.5771,-3.3463,2127.0
2.1524,-0.7862,-13.0983,2.5895,-1.6009,1398.0
-11.8853,3.4741,12.0231,17.649,3.6754,1050.0
2.3125,3.8957,2.5686,-7.1273,-1.3305,497.0
1.4434,0.3817,8.3454,4.1365,-5.7299,2409.0
7.0735,2.5704,-0.6899,-9.3516,0.4863,2968.0
-1.341,-3.1526,-3.9428,-2.1439,-2.0338,556.0
15.5032,3.2782,-3.0386,-21.2259,-5.0914,3424.0
-5.2672,-0.1861,-6.5879,13.4027,-2.9572,2063.0
5.5635,5.1204,4.4699,-14.3184,-0.98,177.0
-2.724,4.7953,-9.0826,-3.964,4.0247,2588.0
-2.7782,-5.2254,-7.2753,0.7882,0.5381,3574.0
2.6724,-7.0395,-5.1527,-4.149,-0.9552,2007.0
-4.5041,-5.3283,-8.3062,0.0527,4.299,3380.0
4.7543,0.0577,7.6105,-4.2005,-1.8538,24.0
1.3473,-3.2327,5.3944,-6.6934,-1.2029,2790.0
1.6745,1.0029,-9.4885,-3.9034,-1.872,1485.0
1.292,-3.5258,-20.46,-4.9292,-0.3648,2038.0
-7.1051,-2.4605,-15.7219,6.7574,3.9372,1257.0
-11.3292,-5.6009,2.2537,17.5455,2.0929,2491.0
-5.8272,1.829,8.6841,9.5056,0.3398,982.0
-0.0112,-6.1678,-2.2595,-0.536,0.7361,968.0
1.6149,5.4381,-2.1772,-0.0159,0.3594,1936.0
-4.7872,-1.9238,19.0345,16.0872,-3.329,220.0
5.4033,2.8539,6.7623,-5.8196,-2.4199,86.0
-1.3818,1.2283,-10.1623,-5.5003,3.6063,555.0
-2.0154,-6.7378,-15.5215,1.6522,0.5993,1403.0
7.644,-0.2861,-2.5617,-16.415,2.0422,3151.0
-10.4859,-8.6729,-2.8263,16.0157,5.1699,796.0
6.7727,6.7342,-0.4874,-7.4976,-0.6223,529.0
-0.5585,-0.0356,-0.1096,0.4509,0.7694,2718.0
14.2586,7.7355,-1.2257,-23.0334,-3.7341,994.0
-4.0181,0.1022,-5.8103,0.9082,3.9127,2133.0
-2.1733,5.811,6.5665,-5.8,5.0154,3800.0
-2.6372,2.3392,-5.9751,-1.6382,5.9971,191.0
-3.5887,-4.0485,9.5624,8.2045,-2.7808,2194.0
8.6705,-5.6755,-6.7531,-2.6202,-8.6451,2328.0
5.3055,2.3649,1.4728,-11.5834,-0.8647,1111.0
-1.8225,8.2201,-8.1754,0.3916,1.0387,1645.0
-2.5544,2.4366,-6.1503,-0.8049,2.4583,1578.0
-6.4453,-3.9304,5.457,7.37,0.5076,1761.0
0.8924,-4.0797,-0.9551,-1.5613,-0.9289,1952.0
-11.7412,3.1543,3.6344,19.1799,6.0783,201.0
-8.4947,2.9284,8.2057,12.7918,4.8908,1579.0
10.0841,4.1937,-4.093,-12.484,-2.9099,3843.0
-6.7558,-7.3288,2.5824,7.5192,-0.6726,966.0
5.781,1.222,6.2039,-1.1472,-5.5408,2208.0
-4.2001,-9.8482,0.2411,6.195,0.4727,1861.0
0.9536,-3.1346,0.6284,4.1602,-2.8572,3484.0
8.0133,4.0369,0.9019,-7.2836,-2.2622,2925.0
-9.9097,-3.8659,10.752,10.2645,1.7832,3311.0
14.7604,6.6566,-6.6095,-17.1486,-4.6284,2511.0
6.1484,1.7146,2.0083,-8.2242,-2.0284,974.0
-2.1889,-6.4998,-11.4959,-0.5496,3.6848,700.0
-5.5561,-3.932,-15.1749,4.1194,1.6224,3263.0
9.5773,7.754,0.8382,-16.0883,1.1707,321.0
-5.5532,-7.1347,-4.1727,2.2704,1.8733,685.0
-11.7638,-0.1909,-12.9323,19.3034,1.5329,585.0
-10.2946,10.1665,-1.7963,16.673,4.4717,672.0
-12.4262,-11.264,3.4266,27.5687,-1.5494,2519.0
1.5982,-4.3769,-5.2906,2.2908,-3.1266,833.0
-10.1716,-2.4119,0.3346,15.5699,3.6029,63.0
-3.7167,-6.083,-4.9755,6.9387,0.2245,2992.0
5.1932,-7.2018,4.0139,-2.1154,-5.6349,549.0
5.3732,1.5167,3.7237,-5.5198,-1.9732,885.0
-4.2192,-4.8683,7.0018,9.3127,1.3052,1100.0
3.0093,-4.9855,-0.5505,-3.5915,-3.0998,3796.0
-2.8783,-2.4526,-21.7686,-1.6139,3.1186,286.0
11.4716,-11.3417,5.2214,-18.0228,-5.4813,1299.0
-2.4113,0.5267,-6.0964,1.5782,2.6931,2570.0
10.5359,4.9673,2.2887,-18.2695,1.0151,2378.0
-7.07,9.0683,-1.63,6.5128,6.349,1476.0
-5.8241,-5.696,-4.4844,8.3364,-0.1011,2388.0
-2.8755,-6.0131,3.6591,7.9676,-3.6487,3632.0
-8.8262,2.1064,-2.7304,19.3625,-0.639,3723.0
11.4165,3.125,-1.1699,-11.6582,-6.2896,801.0
-6.7938,-4.6306,-6.4645,7.5079,1.8536,1048.0
10.7959,3.7096,9.3885,-9.6608,-3.3151,938.0
8.1656,-4.5706,-7.8994,-15.056,-3.9524,775.0
-4.6016,-1.5215,5.962,13.6826,1.3445,842.0
8.6858,-3.1689,-3.9031,-12.5897,-1.9968,3306.0
2.5807,-9.7404,2.6645,-5.134,-2.4645,449.0
7.8803,7.8807,-7.0317,-11.9426,-2.1387,1136.0
-11.0542,-4.6361,-5.4218,7.0491,6.2903,2944.0
-0.8407,0.0707,-0.133,0.3365,0.3751,3378.0
7.1932,-3.2514,-2.8322,-15.7041,3.2345,2796.0
6.6258,-3.5552,-23.5429,-18.2675,0.3526,3206.0
-3.1399,3.0184,-9.5574,2.1235,3.5386,2780.0
-1.4629,6.832,-8.6856,-1.6521,3.7064,1150.0
1.6854,-2.5898,-3.2968,-3.506,-2.1332,3045.0
-5.8108,-9.8112,15.1148,14.2688,-3.1796,1567.0
3.8105,6.8843,-2.8683,-3.849,-0.6994,1172.0
-11.9142,-2.092,6.3192,20.4065,2.7474,2474.0
-2.6024,-7.5597,4.3563,1.3555,-0.2399,1259.0
3.3554,-1.5826,-1.0079,-0.5074,-5.6563,2695.0
-0.6665,-7.3414,8.0996,3.21,-1.7581,1540.0
-3.5761,0.8479,-2.94,1.1284,2.0361,3312.0
7.8043,-2.0721,2.9069,-9.175,-3.1169,3456.0
5.797,-1.5527,-8.8594,-3.0004,-5.4962,2603.0
-6.8306,0.1286,1.4714,12.3268,-0.2888,649.0
5.482,0.023,-2.3651,-4.2932,-3.8257,2802.0
-4.1894,-3.655,2.5339,7.5255,1.1985,960.0
-1.0757,1.0292,-9.1631,6.0401,-1.6818,414.0
-13.942,0.3071,10.7211,22.9485,2.5396,1318.0
-1.597,4.18,2.2093,6.4289,0.1834,1424.0
-8.7096,-3.7425,-12.5164,7.7659,2.6895,213.0
-0.4469,-2.335,8.3862,-0.788,1.9555,3133.0
-0.9305,6.6748,-3.6137,1.8281,2.0763,957.0
-0.1854,0.4807,-0.3641,0.9073,-0.3128,3359.0
-9.303,3.1358,5.5086,17.8264,2.3684,880.0
20.6333,2.0396,-7.0409,-30.5734,-5.3491,14.0
7.2511,4.3729,3.9565,-11.4463,-3.0469,1970.0
9.8098,-1.6193,1.0968,-13.748,-0.041,840.0
-9.4926,6.9468,4.5757,12.6663,6.4875,1876.0
-2.5099,-5.209,-1.6649,8.8279,-1.7699,986.0
-3.465,7.853,6.4594,16.6972,0.6661,3617.0
-1.6236,-0.6789,0.256,-0.4663,1.8309,3351.0
1.0331,1.1827,-1.9851,2.644,-2.5376,1336.0
-6.8431,6.4743,-11.3967,4.7218,5.149,3835.0
0.8738,-7.2118,7.2439,8.8607,-4.9771,247.0
3.5668,-4.8378,8.9551,-7.088,-1.3673,3016.0
0.4525,-0.6482,-2.4505,3.1812,-2.2955,1009.0
-2.9981,-6.4301,-10.3808,9.092,-1.7987,1580.0
5.357,-1.6677,7.1862,-10.9489,2.306,264.0
-0.7956,0.718,9.7221,-3.1871,5.5181,1138.0
-2.7857,3.5751,-6.9821,1.4139,2.2412,143.0
10.5891,-1.7813,1.0176,-16.8355,-0.8111,2398.0
-5.1062,5.8244,12.8459,5.2392,2.6546,3208.0
-5.759,-0.6254,-4.0876,17.1562,-2.6847,246.0
-10.3435,-6.9942,-4.2664,19.69,-0.4371,404.0
-6.7591,-1.9335,5.2743,11.6597,1.3325,3307.0
5.5263,-3.5767,3.1286,-6.0106,-1.5862,3573.0
-7.3382,0.1851,5.7838,10.3586,2.6293,2961.0
7.8454,-1.5373,-10.1144,-9.7132,-3.5012,1997.0
1.9212,-7.8298,-8.6479,-7.1901,-1.1444,3007.0
-2.9213,-6.1132,25.1647,12.1657,-4.5312,2070.0
0.0049,-7.4907,13.9755,0.0262,-0.8389,260.0
-1.6359,-5.4833,3.5639,10.1172,-4.7978,1305.0
-3.2536,-0.8243,3.4582,0.3073,2.4885,1873.0
-9.79,-0.4514,15.324,25.3748,-0.5392,421.0
2.896,-7.3332,-4.9737,-6.9878,-2.9398,2547.0
-8.7846,-3.7969,6.6481,12.1635,1.1114,2071.0
6.1505,4.1691,6.6507,-4.4359,-5.8172,1444.0
-6.7378,-3.1382,9.9585,15.2064,-1.3005,1441.0
0.703,-8.8564,-0.4933,0.3341,-2.6311,3270.0
-6.9722,-7.1804,0.8744,11.8377,-0.7306,2170.0
-7.2949,-8.257,-3.6025,-1.2,5.9948,2249.0
-1.1624,-5.8557,9.62,8.1787,-2.9895,1556.0
2.6363,-3.7495,-2.1199,0.931,-3.9612,1800.0
6.6282,-0.7684,-10.6313,-5.9356,-3.4739,3848.0
-0.8995,-5.7127,2.3868,5.7223,-2.3112,3468.0
-3.4219,-3.0541,-3.6837,2.9102,0.7034,224.0
-12.2822,0.9895,4.7463,17.3168,3.0488,1288.0
0.2184,-9.0581,15.0489,-0.163,-0.6254,3324.0
3.4944,4.5741,1.6926,-10.2534,-1.5293,424.0
-8.6106,-9.3429,-3.9506,9.3282,1.6413,654.0
-3.4745,-1.4792,-8.0158,3.8516,0.1638,48.0
8.6042,-6.4286,10.3888,-7.477,-6.8042,2471.0
4.6354,-2.891,8.775,4.712,-9.2762,3165.0
-0.8106,-1.0338,-6.7526,3.0159,3.448,3798.0
-5.6589,-2.7322,2.2986,12.2961,-3.3018,3308.0
-1.9722,0.1867,-1.5427,7.0025,-1.2999,3175.0
-2.1652,10.5494,18.7893,-2.6212,2.4373,2327.0
-0.7798,-0.2432,-14.186,-5.6832,2.2075,3067.0
-4.2638,-1.8653,0.8421,7.8801,0.3396,3143.0
4.3399,-2.6805,6.0191,-1.2258,-3.9694,169.0
2.7874,-5.5946,-10.4811,-8.8147,-0.1665,1826.0
-4.1818,-5.8046,-7.4498,-0.4827,6.4184,1777.0
-7.6264,1.6693,10.3359,7.9536,0.7668,1870.0
1.8394,-5.5597,-10.3515,-0.9504,-2.1322,1885.0
-9.0296,4.5611,9.8368,16.1483,1.7657,42.0
-6.0561,-11.1738,-0.5208,12.9507,-1.4699,3720.0
9.924,-2.1819,-15.617,-17.3492,0.2946,1805.0
1.3772,1.4971,4.349,-7.8774,0.759,1268.0
1.3306,-0.3276,-15.2511,0.6289,-2.2462,3503.0
-11.0932,-9.694,5.7307,23.1645,-2.4915,1611.0
4.2381,4.2233,-4.1988,-11.9102,2.1213,2393.0
6.5953,-1.2887,9.2723,0.6983,-4.9667,1276.0
-0.1048,-1.2123,4.5917,8.7362,-1.7955,1595.0
8.5023,-7.3572,-0.8733,-10.2939,-5.3791,3697.0
-0.1662,4.3918,11.9514,2.8751,-1.067,3407.0
1.5336,-0.049,10.8896,4.1729,-2.1851,3833.0
1.0397,-6.7478,-9.6662,-7.6991,-1.0753,3711.0
0.4823,-0.2999,-17.8724,-6.143,3.2487,1414.0
-1.6617,4.168,-10.8363,-1.4207,2.0749,3113.0
-0.5143,0.3677,-0.2884,0.6639,-0.1939,802.0
3.2837,-3.3168,-1.547,-7.6326,0.5113,1408.0
-3.1802,0.8033,7.1249,10.3909,-0.9172,258.0
0.2086,-4.6744,-8.4376,1.7141,-4.6021,764.0
-2.245,-0.1007,4.0459,-0.6481,2.2341,1464.0
-4.186,10.9404,-5.0736,1.4318,7.4333,2390.0
-1.5936,6.4179,-4.9498,6.0872,1.4641,2449.0
5.3634,-0.2304,-3.5964,-13.2665,1.3928,3779.0
15.9927,-0.5919,-14.2815,-27.5206,-4.8021,1999.0
-2.0287,-9.0338,-16.0267,1.9032,-0.4955,2115.0
-4.2102,0.2973,-31.413,2.4499,5.4843,1820.0
7.1625,1.6269,-10.0587,-11.248,-0.7119,2896.0
-6.0667,-3.8266,-11.6942,8.4774,0.7372,257.0
8.316,-0.6205,-4.3492,-11.2249,-2.0691,1396.0
-3.2145,1.9859,-5.5814,2.3073,2.7468,335.0
-2.2215,6.097,-0.5513,3.522,1.2669,1916.0
-3.5695,-1.4741,2.0728,1.1735,3.1478,2302.0
0.5323,9.2352,-2.4704,-2.2766,1.2695,70.0
-5.7347,4.2576,-0.2547,0.1924,7.6657,3422.0
-4.1694,-7.4385,-7.6333,7.1631,1.3188,3292.0
1.9068,-3.0472,-14.5401,-0.037,-0.8199,2375.0
4.8411,9.2548,4.684,-11.6213,1.172,2137.0
2.692,-4.9638,-0.2122,1.6559,-4.3727,1634.0
-4.9314,-6.3075,-3.8934,8.4434,-1.9348,1762.0
-0.6906,3.0756,-9.2187,2.1834,0.846,3548.0
-7.3363,-0.3217,7.449,11.8334,2.3364,3631.0
-0.9171,4.0396,13.2546,1.3446,3.7919,2242.0
-1.8525,-7.8156,-5.5827,0.0692,2.482,3343.0
2.1429,4.9991,-10.6095,-5.7159,4.1453,205.0
4.1866,15.3527,14.2777,-1.2263,-1.4881,2638.0
3.0627,0.0266,10.5589,-0.0773,-4.8064,208.0
3.3793,-3.5266,10.7119,0.7155,-3.8839,1620.0
-2.9631,1.4195,-7.593,2.5449,3.528,2701.0
4.2381,2.0851,-0.1648,-14.8039,1.0992,303.0
-2.7227,-5.5873,15.9192,6.1765,-2.5356,1838.0
8.647,-4.7657,-9.3776,-10.2664,-4.1801,3294.0
-3.6691,1.7151,8.7641,13.0644,-1.4436,3226.0
2.0298,6.8729,9.9736,0.3505,-0.7694,2947.0
8.3056,3.2289,-2.5561,-13.0688,1.5884,2322.0
-2.2289,-6.475,1.1247,-1.0922,-1.537,2277.0
8.4902,2.7932,-5.9435,-16.6997,1.5134,2480.0
4.7466,-5.8334,-6.457,-5.4901,-3.6598,2578.0
-9.0764,-4.5559,14.9184,14.5638,3.6656,1359.0
4.3978,6.1012,-8.0707,-8.1738,0.41,2915.0
-13.7123,-3.0393,12.6021,14.1921,2.8293,2191.0
4.498,1.3545,6.9972,-9.6457,-0.8003,2149.0
5.0461,2.658,2.5525,-14.0409,2.804,1707.0
-5.1993,-3.0451,12.4837,12.4274,1.3632,1021.0
8.4,-7.0795,-4.7673,-19.5485,-1.5078,1237.0
0.6296,4.3404,10.9381,-2.9103,0.7283,720.0
4.1208,0.3927,9.1969,-3.0405,-3.0069,336.0
-6.3472,1.5745,11.4031,11.7883,-0.5484,1649.0
4.8942,-2.9944,6.6031,-5.2165,-2.6672,252.0
-1.496,-0.3393,0.0981,-0.2344,1.063,2705.0
-10.3246,-6.0944,5.5357,12.3474,2.068,688.0
1.5782,-4.1589,13.916,2.0192,-3.4943,3783.0
-9.2145,-2.8793,0.2252,14.7889,0.3053,1551.0
0.4542,-0.3445,-1.6749,8.8557,-1.9162,2246.0
12.9813,-1.7571,-2.5233,-13.6797,-6.3028,3607.0
5.2325,-4.9899,-4.7811,-2.3976,-3.6692,3438.0
-2.3217,6.1541,-8.6157,6.8804,3.516,3505.0
-5.3192,5.1277,-13.2691,-3.041,9.681,2078.0
0.1631,8.0097,-0.2169,-7.3624,6.0301,2892.0
-0.7645,8.6053,7.1055,0.6664,0.9354,2562.0
-7.3604,6.0558,5.324,12.3152,2.9037,1709.0
0.6494,2.618,15.1335,6.6049,-1.9696,1875.0
-1.1033,-0.0565,-0.0565,0.1249,0.5602,2633.0
-0.4038,4.6842,3.2218,3.2031,3.8529,3663.0
5.2083,3.5213,0.166,-5.128,-0.6966,1290.0
3.2036,-0.9162,2.4639,-4.201,-1.2198,1397.0
1.4946,-2.9036,-2.0453,0.1897,-0.5755,3687.0
2.0099,-1.4072,10.0662,5.1068,-5.8305,17.0
-6.4444,-7.5486,-1.1652,9.0698,1.5861,818.0
