@relation EGSSD

@attribute tau1 numeric
@attribute tau2 numeric
@attribute tau3 numeric
@attribute tau4 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute g1 numeric
@attribute g2 numeric
@attribute g3 numeric
@attribute g4 numeric
@attribute stab numeric

@data
5.686886,8.470971,4.921299,7.208603,2.982909,-0.995078,-0.516807,-1.471024,0.617687,0.421789,0.903784,0.759161,0.079972
7.711004,9.518599,9.551892,7.571596,2.474073,-0.57651,-1.193012,-0.704551,0.8875,0.17009,0.16157,0.18372,0.028787
0.784097,6.062152,8.113562,5.914017,3.924545,-0.713646,-1.961269,-1.24963,0.114338,0.344607,0.986684,0.920622,0.062632
2.836376,9.366717,8.94437,2.530206,4.060159,-1.396142,-1.462919,-1.201098,0.257333,0.359687,0.565438,0.146109,0.000203
1.002704,8.288354,5.265619,2.264425,3.918062,-1.872155,-0.916893,-1.129014,0.164657,0.825726,0.460936,0.48668,0.007908
2.886767,4.253812,7.36038,8.133036,4.661334,-1.203381,-1.918749,-1.539204,0.075269,0.938906,0.596228,0.875673,0.062627
5.143501,5.209685,7.682652,8.220864,2.920414,-1.311803,-0.646108,-0.962503,0.72499,0.219112,0.146672,0.944777,0.051001
5.999101,2.758758,9.598694,4.950423,3.55416,-0.976828,-0.848818,-1.728514,0.794534,0.871789,0.997145,0.139558,0.049283
9.35542,3.139747,2.997617,4.846288,4.035936,-1.181664,-1.037637,-1.816635,0.823627,0.383185,0.149699,0.464117,0.014319
6.763179,8.344345,4.443784,5.77268,4.390494,-1.986103,-1.586663,-0.817729,0.449443,0.785749,0.276032,0.99019,0.072647
4.465197,1.605987,2.270078,4.085451,3.322244,-1.07562,-1.636058,-0.610565,0.472267,0.998705,0.480009,0.158896,-0.031455
3.936708,9.185412,6.793051,9.788352,4.069413,-1.456488,-1.500131,-1.112794,0.730683,0.723575,0.439344,0.961719,0.070706
0.958204,4.095634,1.627487,4.425028,3.15285,-0.525925,-1.566645,-1.06028,0.642032,0.792882,0.714328,0.628763,0.013583
8.675021,3.545194,4.627973,2.764336,3.925564,-0.719121,-1.538472,-1.66797,0.566112,0.216643,0.678265,0.600753,0.013344
8.832012,6.435497,2.651202,8.933098,3.533802,-0.73072,-1.965353,-0.837729,0.601224,0.584453,0.616299,0.80301,0.056521
8.996756,1.546737,7.547565,1.935844,3.2781,-1.864101,-0.656421,-0.757578,0.577957,0.386432,0.754495,0.965713,0.004689
7.862472,8.017712,2.646724,6.043503,4.775701,-1.949857,-1.980165,-0.84568,0.389484,0.939582,0.351693,0.904273,0.068516
0.927524,7.481941,3.14176,6.064315,4.052363,-1.95394,-1.225345,-0.873078,0.843267,0.48821,0.503167,0.339222,-0.032497
5.361473,6.23535,2.514072,3.220846,2.141662,-0.679741,-0.621568,-0.840354,0.674414,0.996036,0.189619,0.604025,0.059566
6.969946,7.16801,4.054855,6.238981,3.59805,-0.706182,-1.794011,-1.097857,0.752905,0.444106,0.198938,0.932622,0.069587
0.527407,1.02171,0.964731,0.991897,4.04191,-1.412116,-1.017071,-1.612723,0.899598,0.252021,0.124186,0.478406,-0.060641
8.548402,2.150243,9.740557,4.889653,3.701897,-1.564548,-0.931591,-1.205758,0.345429,0.911879,0.888432,0.948054,0.041518
1.629616,6.288415,8.136401,7.958991,4.016426,-1.610468,-1.236922,-1.169036,0.131134,0.987025,0.405819,0.532202,0.051088
7.242613,1.33822,2.097263,5.209694,4.267035,-1.193271,-1.341013,-1.73275,0.459694,0.738038,0.115182,0.075931,-0.048925
6.985872,2.879879,9.622794,3.699962,3.748337,-1.708888,-1.416032,-0.623417,0.59331,0.77661,0.699131,0.436379,0.033792
8.948395,9.574412,7.128922,1.822852,2.650034,-0.64501,-1.419951,-0.585073,0.096439,0.372164,0.181234,0.575531,-0.039859
1.598982,7.510559,3.228416,3.933103,3.517093,-1.465721,-0.51877,-1.532603,0.65696,0.990048,0.551371,0.085129,0.006273
8.022018,9.748597,7.638199,5.083339,3.661654,-1.411166,-1.711647,-0.538841,0.154453,0.669503,0.093877,0.288066,0.010825
2.333004,6.576053,9.982987,1.282568,4.523646,-1.453471,-1.835677,-1.234497,0.444886,0.724535,0.214922,0.512357,-0.026456
3.019618,5.60352,2.869864,9.646379,2.917572,-0.567669,-1.154982,-1.194921,0.297906,0.3058,0.203999,0.568211,-0.011825
2.684229,6.891085,1.730129,4.432898,4.389082,-1.308068,-1.55461,-1.526403,0.881586,0.128302,0.431798,0.628442,-0.005773
1.700601,2.719262,6.832941,6.852644,1.859055,-0.597055,-0.594066,-0.667935,0.864571,0.7233,0.253445,0.796577,0.009525
7.793011,3.463586,8.714491,6.213332,3.13437,-1.292207,-1.118892,-0.723271,0.923086,0.95425,0.381996,0.606085,0.070866
0.803817,9.469727,6.064003,8.719591,4.396745,-1.631858,-1.14892,-1.615967,0.401388,0.71696,0.86378,0.194678,0.028516
9.584379,2.818151,5.144527,8.070719,2.982192,-0.542503,-0.798233,-1.641456,0.696896,0.479058,0.147852,0.8183,0.041694
6.428305,4.189793,5.338768,1.586215,4.330108,-1.439092,-1.186123,-1.704893,0.181454,0.667153,0.852612,0.714588,0.032015
5.642098,5.882348,2.855592,5.045664,3.576289,-1.366407,-0.871132,-1.338751,0.766405,0.735281,0.46467,0.916453,0.086266
7.531919,9.124489,9.691008,2.633417,3.934869,-0.649835,-1.539798,-1.745235,0.167516,0.482355,0.683474,0.115067,0.027686
5.434612,8.708071,2.746803,4.061731,5.023661,-1.643167,-1.758778,-1.621715,0.409614,0.556839,0.498705,0.352913,0.009124
7.714033,6.956628,6.174446,2.04892,3.360627,-0.63233,-1.365108,-1.363189,0.713299,0.997553,0.074847,0.305506,0.046767
9.540671,7.987229,4.729423,5.688622,2.364511,-0.94878,-0.618967,-0.796763,0.894231,0.916113,0.487592,0.765875,0.08655
6.36382,1.412818,1.767618,5.168866,3.055696,-1.043632,-1.327276,-0.684788,0.296756,0.291421,0.5322,0.860086,-0.006189
9.88723,8.741852,7.84725,2.821234,2.8455,-0.842145,-0.983769,-1.019585,0.446349,0.357273,0.533999,0.830013,0.027708
5.031015,2.621653,5.01165,3.63127,3.875113,-1.921594,-1.133121,-0.820398,0.271606,0.9156,0.098061,0.541165,-0.005076
1.627476,4.48834,1.806564,6.369663,4.295816,-1.913743,-1.859961,-0.522112,0.738364,0.314135,0.793667,0.279781,-0.033358
3.186155,3.6265,8.72277,8.635941,4.494703,-1.683807,-0.956973,-1.853923,0.56226,0.464755,0.82063,0.508814,0.040202
1.493873,9.784721,7.548353,2.555248,4.346681,-1.861181,-1.906672,-0.578828,0.666262,0.745871,0.498257,0.574886,-0.000195
2.301266,7.460155,4.353685,1.949324,3.696952,-1.204083,-1.759688,-0.733181,0.377861,0.318478,0.053822,0.355076,-0.035855
3.559723,4.149163,1.892344,1.031123,2.612528,-1.198307,-0.868459,-0.545762,0.987133,0.514078,0.715413,0.568722,0.027137
9.847792,3.915396,0.842374,3.509392,3.674021,-1.095539,-1.580555,-0.997926,0.832494,0.249394,0.843489,0.97217,-0.031135
4.30854,2.320115,4.405462,2.187122,3.374513,-0.552549,-1.013604,-1.80836,0.62387,0.463981,0.724656,0.932244,0.051202
2.168268,5.220075,8.690452,7.133808,4.583575,-1.946312,-1.040711,-1.596553,0.470364,0.34762,0.427925,0.437075,0.006408
8.637723,3.778122,9.132919,4.51296,2.984968,-0.959504,-1.309716,-0.715748,0.958656,0.296181,0.935659,0.210541,0.063345
5.816948,1.313458,4.834063,1.288039,4.580514,-1.975106,-1.107176,-1.498232,0.830842,0.395271,0.499154,0.496476,0.000386
3.561851,1.108395,6.083761,1.742956,3.788041,-1.821985,-1.049754,-0.916302,0.442818,0.957337,0.469623,0.727891,-0.032225
9.25672,4.653529,9.808292,5.15509,4.592986,-1.794344,-0.979897,-1.818745,0.069219,0.649898,0.38792,0.16341,-0.007173
9.238207,7.133807,3.1277,6.441871,4.498486,-1.380249,-1.227581,-1.890656,0.41771,0.374445,0.952546,0.736518,0.047581
3.718682,7.330911,7.786623,3.667609,4.668565,-1.843462,-1.656288,-1.168815,0.841145,0.489458,0.957768,0.916222,0.078909
8.899475,2.072678,2.494023,6.19848,3.746799,-1.99037,-0.715423,-1.041007,0.262067,0.622566,0.277734,0.820786,-0.000621
5.791831,8.807734,3.001974,8.224824,3.705504,-1.33667,-1.750091,-0.618743,0.166102,0.818971,0.168872,0.078901,0.006705
7.293058,9.490789,7.829852,9.577013,2.618767,-1.083637,-0.585058,-0.950072,0.899392,0.402066,0.787202,0.639002,0.083403
9.515918,7.97135,4.882667,8.000412,3.272574,-0.881143,-1.391524,-0.999906,0.1823,0.228569,0.06049,0.584634,0.004419
6.278804,7.082273,9.456735,6.311713,4.136343,-0.619021,-1.631673,-1.885649,0.707966,0.402271,0.770109,0.583605,0.072255
7.43878,1.374903,5.502452,3.07599,2.604688,-0.537859,-0.722986,-1.343844,0.146661,0.74218,0.953202,0.376714,0.001706
9.188132,8.531747,1.749521,7.460354,4.132485,-1.651726,-0.596625,-1.884133,0.068115,0.16267,0.563229,0.638584,-0.020274
8.90497,3.710224,2.248563,5.237514,4.408296,-1.479792,-1.484668,-1.443836,0.136377,0.800204,0.635099,0.352583,-0.007029
6.433326,3.531166,5.05103,2.669706,3.31274,-0.574535,-1.652075,-1.08613,0.6992,0.851049,0.105221,0.65537,0.033702
2.977555,6.506797,1.373252,4.590593,2.374439,-0.883605,-0.733812,-0.757022,0.833499,0.415846,0.750893,0.755624,0.029305
1.769699,1.860119,4.899074,8.364828,4.667565,-1.964383,-1.465404,-1.237778,0.793095,0.382572,0.410123,0.626649,-0.024417
6.437817,5.027336,0.793485,4.612473,4.28395,-1.212579,-1.22016,-1.851211,0.831061,0.258976,0.12636,0.057475,-0.008052
1.758647,7.348865,5.77805,7.235365,4.130036,-1.927879,-1.595448,-0.606709,0.125313,0.130028,0.426176,0.775364,0.01627
6.063175,7.394067,8.836619,8.975206,4.635849,-1.549976,-1.441738,-1.644135,0.251461,0.561586,0.069986,0.192355,0.001421
4.991168,1.807916,8.970313,5.097029,3.645176,-1.372174,-1.525471,-0.747532,0.750258,0.231668,0.117914,0.5754,0.009001
2.041124,7.31851,3.114655,3.021512,2.776991,-0.813285,-1.033003,-0.930702,0.190482,0.825965,0.50079,0.881536,0.023003
5.170228,7.33934,8.729097,8.196187,3.615556,-0.506085,-1.693997,-1.415475,0.912257,0.973069,0.14958,0.80441,0.08542
6.334236,7.6647,3.904784,0.58063,3.643472,-1.060127,-1.062471,-1.520874,0.51944,0.533386,0.469529,0.511502,0.000349
7.314593,8.906179,4.508671,1.148594,4.832843,-1.53654,-1.564934,-1.731369,0.586968,0.904872,0.425728,0.314616,0.038795
9.76508,2.453888,6.453321,9.590773,4.641474,-1.60242,-1.609353,-1.429701,0.791028,0.612785,0.360219,0.190597,0.019777
2.154985,4.908739,4.304707,0.531151,3.953247,-0.528667,-1.816024,-1.608556,0.573925,0.67234,0.186027,0.920937,-0.022577
6.699874,8.275586,3.818752,8.667123,3.459789,-0.586599,-1.092926,-1.780264,0.264335,0.714584,0.359861,0.654719,0.048784
6.418755,3.195099,4.13648,8.808394,4.985213,-1.918326,-1.697333,-1.369554,0.398859,0.679035,0.259408,0.93475,0.039944
8.378024,1.301713,7.196332,1.777963,3.06548,-0.576663,-1.876368,-0.612448,0.648624,0.634382,0.549894,0.672948,-0.010091
4.179942,4.747567,2.228138,1.426356,4.35683,-1.871359,-1.018185,-1.467286,0.928948,0.654029,0.088884,0.8999,0.027365
1.361808,1.385517,1.473497,2.514115,5.386582,-1.76249,-1.874669,-1.749423,0.804592,0.117065,0.530977,0.093642,-0.017088
6.545497,4.69474,1.652568,9.255329,4.069598,-1.95805,-0.643217,-1.46833,0.303004,0.860028,0.973791,0.908603,0.030315
7.012492,9.211367,0.675848,4.010857,3.378376,-1.912357,-0.632115,-0.833904,0.433774,0.587876,0.991571,0.058147,-0.027264
5.654648,7.258396,5.768415,9.932407,4.058161,-1.120075,-0.954416,-1.983669,0.97987,0.064242,0.453642,0.975647,0.064572
9.402443,8.371201,0.799616,8.33557,3.31111,-1.85574,-0.539741,-0.91563,0.619337,0.641665,0.177069,0.67503,0.051516
3.317059,6.044035,7.670033,6.34036,2.959283,-0.697364,-1.745698,-0.516222,0.299592,0.376274,0.454288,0.57088,0.030005
1.370046,9.433763,1.053742,3.90464,3.372716,-1.762032,-0.669204,-0.94148,0.848073,0.529207,0.841165,0.42845,-0.022089
6.099842,1.059628,5.047212,3.942738,2.941398,-1.426523,-1.000953,-0.513921,0.111827,0.171687,0.3458,0.67246,-0.036479
8.789477,7.135712,5.743266,5.74182,4.22577,-1.706051,-1.209272,-1.310447,0.672956,0.260673,0.754816,0.223061,0.047457
0.644869,1.332601,6.21436,4.742146,5.512211,-1.989739,-1.654886,-1.867585,0.783602,0.188366,0.204736,0.325207,-0.039792
4.798954,8.586603,2.568955,5.779509,4.009995,-1.635221,-0.58608,-1.788694,0.837137,0.526879,0.84867,0.387801,0.044062
8.707647,5.166963,3.838375,3.055734,4.523876,-1.637311,-1.366081,-1.520484,0.167975,0.44805,0.907142,0.315425,0.011373
8.090994,2.908989,1.088661,3.496007,3.76242,-1.275543,-1.63773,-0.849147,0.419652,0.752229,0.208952,0.147145,-0.034423
7.20425,2.47011,0.584478,2.151096,5.064912,-1.233671,-1.983852,-1.847389,0.372464,0.208428,0.686646,0.737798,-0.022447
2.264541,1.553802,2.895338,6.48457,3.141675,-1.341549,-0.735069,-1.065058,0.754816,0.060141,0.964094,0.931723,0.031257
9.828296,9.374443,0.566845,6.644145,3.511366,-0.720212,-1.476716,-1.314438,0.245229,0.61357,0.772958,0.272706,-0.017282
8.595395,4.682756,1.193092,5.431831,3.852203,-1.670528,-0.831904,-1.349771,0.269095,0.320517,0.501118,0.966746,0.010925
7.216194,8.974775,6.277242,3.019971,2.706547,-0.89364,-0.554338,-1.258568,0.949531,0.23617,0.053024,0.457909,0.022293
6.672988,3.753501,7.537993,4.415041,4.21055,-1.36547,-0.968096,-1.876985,0.383071,0.962619,0.140347,0.305065,0.017206
1.949757,8.577302,5.418771,1.700762,2.016839,-0.607192,-0.534003,-0.875644,0.214965,0.202323,0.717452,0.454846,-0.032066
0.777448,3.394806,2.545038,3.147868,3.935951,-0.710561,-1.423838,-1.801552,0.487127,0.718192,0.981522,0.88398,0.056089
3.988433,4.146213,7.516492,2.853904,3.417433,-1.47228,-0.934065,-1.011087,0.067552,0.496181,0.388803,0.591665,-0.016656
9.681916,5.186342,4.029805,4.235362,3.30313,-0.774052,-1.844123,-0.684955,0.333328,0.237895,0.753745,0.485991,0.009924
3.449308,8.050278,9.219824,4.820839,4.53336,-0.993066,-1.667781,-1.872513,0.334302,0.684195,0.496678,0.149212,0.026815
1.615185,1.625772,4.7062,9.864203,4.502124,-1.790807,-0.973788,-1.737529,0.663465,0.07839,0.816165,0.291307,-0.018212
1.19759,9.547504,4.789351,6.885288,3.743974,-1.881976,-0.687489,-1.174509,0.062887,0.475716,0.713348,0.422973,0.021094
8.235116,6.000802,6.404229,2.904175,3.345492,-0.864425,-0.775418,-1.705648,0.231865,0.755657,0.484786,0.251633,0.029608
3.40182,6.38452,7.904587,2.697458,4.142684,-0.749062,-1.681632,-1.71199,0.587251,0.077,0.582596,0.339603,-0.010774
3.941508,5.718503,9.78881,1.78362,3.858277,-0.632223,-1.981696,-1.244358,0.143691,0.29894,0.365651,0.900329,-0.050311
7.221309,4.145844,9.774748,6.341468,4.087062,-1.773528,-1.029212,-1.284321,0.802195,0.358767,0.922097,0.997274,0.087387
3.238021,2.948349,5.479588,8.379525,4.530563,-1.835674,-0.863835,-1.831054,0.328275,0.597227,0.320524,0.90849,0.027172
7.93311,3.155478,7.292384,6.203915,3.839754,-1.517137,-0.932695,-1.389922,0.823026,0.675045,0.839612,0.589301,0.078629
8.483977,6.52891,1.73069,4.859539,4.147735,-1.339475,-1.914109,-0.894151,0.316652,0.682175,0.442107,0.174827,-0.001141
6.243632,4.068233,5.202476,5.736602,3.613625,-1.710199,-1.298557,-0.604869,0.762506,0.094735,0.80137,0.491514,0.060047
5.077092,2.204471,8.838273,8.944573,3.036435,-0.775922,-1.028798,-1.231714,0.101294,0.662897,0.69111,0.105372,-0.012661
8.291567,3.205933,0.794527,8.290144,3.231511,-0.613745,-1.92388,-0.693886,0.636715,0.458644,0.74386,0.414506,-0.012652
7.830184,1.275418,0.570139,7.708547,3.149407,-1.098519,-0.999598,-1.051289,0.65953,0.622725,0.675077,0.269093,-0.020342
6.565571,5.689126,2.57412,8.009691,2.238661,-0.632877,-0.630833,-0.97495,0.392707,0.897611,0.711855,0.506563,0.052484
3.359075,4.797109,1.924025,8.371521,4.372338,-1.916821,-1.827688,-0.627829,0.262291,0.467428,0.317818,0.883282,0.017207
7.865923,3.781793,1.810704,4.258561,3.073474,-1.191169,-1.285819,-0.596485,0.800073,0.571636,0.443753,0.849979,0.042476
1.681702,4.946331,2.734554,1.307719,3.653961,-0.762302,-1.605379,-1.28628,0.88445,0.429301,0.658075,0.738795,-0.010184
2.210292,3.036077,9.032261,8.801886,3.800936,-0.672796,-1.446935,-1.681205,0.379101,0.221852,0.435875,0.383277,-0.011728
8.536338,7.962477,4.301867,1.126898,4.128707,-1.379788,-1.843195,-0.905724,0.838615,0.445453,0.758994,0.39767,0.035324
7.589899,0.743546,6.682502,7.135122,5.318167,-1.88665,-1.752718,-1.6788,0.594217,0.401637,0.588173,0.553951,0.034239
3.77677,5.157843,3.111138,6.513163,4.15122,-1.057204,-1.507154,-1.586862,0.87634,0.109075,0.667495,0.356964,0.022681
8.611553,7.692973,0.554371,1.566945,3.70627,-0.628309,-1.967539,-1.110422,0.44187,0.760109,0.177813,0.905941,-0.007222
1.48391,8.947413,6.077011,0.940929,5.241707,-1.322606,-1.93158,-1.987522,0.48109,0.154234,0.657602,0.602832,-0.044308
9.824995,4.550674,5.141809,1.628217,2.785604,-1.427478,-0.729157,-0.62897,0.215021,0.335568,0.302504,0.624446,-0.038141
3.300592,5.745264,3.595685,3.178341,3.104557,-0.581319,-0.732578,-1.79066,0.295935,0.505183,0.536511,0.515749,0.013354
4.508485,5.890593,8.452697,5.937674,2.785477,-1.334143,-0.944818,-0.506517,0.589455,0.359249,0.470678,0.445448,0.038492
1.139126,7.075465,4.199327,9.793712,3.912241,-1.285767,-1.374781,-1.251693,0.180561,0.735377,0.1155,0.879982,0.035965
7.994481,8.917183,5.702956,9.677981,3.759151,-1.891602,-0.897556,-0.969992,0.141067,0.543825,0.616106,0.532069,0.044955
3.758658,8.886108,7.678826,3.116815,3.831649,-1.621234,-0.504158,-1.706256,0.632257,0.825467,0.960118,0.233359,0.062746
6.444211,1.45847,6.834613,8.668507,3.301742,-0.984969,-1.745475,-0.571298,0.560936,0.712789,0.794494,0.937871,0.058059
1.757728,7.770524,2.906869,0.842525,4.18745,-1.556743,-0.814164,-1.816544,0.664698,0.261215,0.939148,0.955043,-0.066401
0.542582,6.164802,7.143572,5.510557,3.539041,-1.604258,-1.001188,-0.933595,0.108723,0.245811,0.819101,0.410148,0.021656
2.146329,5.097457,1.579946,4.773444,3.282839,-1.116912,-1.521526,-0.644401,0.603508,0.216081,0.520441,0.105008,-0.038142
9.857388,6.714277,4.545093,1.771546,4.834561,-1.507867,-1.978492,-1.348202,0.77584,0.245026,0.604325,0.372714,0.015325
2.392397,7.316592,9.91399,1.887026,2.716936,-1.320239,-0.644892,-0.751805,0.315975,0.533753,0.164249,0.804235,-0.040554
3.585595,3.66326,4.426151,5.137411,3.429914,-0.802585,-1.567699,-1.059631,0.446113,0.63461,0.856165,0.741839,0.077859
6.236264,6.754244,3.890571,4.256409,3.991933,-1.321927,-0.939806,-1.7302,0.760644,0.066343,0.194635,0.697302,0.025012
7.087691,9.536986,4.82667,8.346484,4.184518,-0.794083,-1.770745,-1.61969,0.878522,0.073298,0.235712,0.385639,0.032256
0.524299,8.552022,1.510047,2.248255,3.295482,-0.651334,-0.977558,-1.66659,0.254511,0.994564,0.911008,0.185942,-0.029351
1.349057,1.754339,1.001358,7.137683,3.425939,-0.811818,-0.71934,-1.894781,0.259526,0.410514,0.69534,0.31223,-0.042164
3.501743,6.014544,5.71739,4.341234,3.17096,-1.509195,-0.930238,-0.731527,0.728608,0.77181,0.143155,0.089662,0.018772
7.538009,4.702949,2.084779,2.545229,4.627076,-1.914902,-1.284495,-1.427678,0.877621,0.158697,0.75136,0.165247,-0.003386
1.954524,7.208805,5.781467,7.203185,4.707719,-1.514441,-1.801903,-1.391375,0.654376,0.724743,0.720197,0.612579,0.058068
1.555811,1.845384,6.244026,0.53798,4.142446,-1.367004,-1.433776,-1.341665,0.070822,0.372449,0.950832,0.090311,-0.023478
1.765089,1.57696,9.18196,6.830567,2.98609,-0.630909,-0.894198,-1.460984,0.628784,0.97178,0.580262,0.489898,-0.014977
3.674962,4.385577,2.016591,3.759,3.624786,-0.68574,-1.47435,-1.464696,0.703197,0.52593,0.471409,0.485661,0.030195
8.588453,1.188047,8.281485,8.830221,3.959405,-1.75159,-1.533609,-0.674207,0.882289,0.310536,0.803008,0.809594,0.070939
9.270583,5.6153,8.340102,1.243288,1.915594,-0.51331,-0.636553,-0.765731,0.283374,0.506293,0.424343,0.659806,-0.008437
4.682991,4.293001,1.304065,4.973934,4.41958,-1.046262,-1.51943,-1.853888,0.935496,0.759375,0.790982,0.652216,0.069811
5.53718,7.760757,6.815741,9.551314,3.204946,-0.906283,-1.463281,-0.835382,0.295088,0.960591,0.660468,0.243153,0.062511
3.824451,5.768877,3.787041,5.218578,2.942557,-1.474447,-0.886684,-0.581426,0.587162,0.419329,0.145821,0.757728,0.036143
1.267903,4.109435,7.228212,2.624273,2.544616,-0.647526,-0.875244,-1.021846,0.171948,0.569364,0.366066,0.880163,-0.010063
8.651684,1.448832,2.380304,5.581915,3.717961,-1.432065,-1.181748,-1.104148,0.78762,0.058733,0.195988,0.123527,-0.008887
3.014412,6.94423,2.185188,3.478536,3.312789,-1.170832,-0.98309,-1.158867,0.181176,0.293694,0.594162,0.885376,-0.010264
2.85132,7.502196,5.14581,3.376641,3.012245,-1.09962,-0.729404,-1.183221,0.341208,0.486117,0.419202,0.479883,0.005626
4.186263,3.839522,8.641163,1.792301,4.288744,-1.722096,-1.890437,-0.676211,0.308119,0.415176,0.97924,0.277346,0.018671
5.576054,5.883113,4.676585,6.626427,5.289078,-1.678187,-1.733615,-1.877276,0.719023,0.755066,0.540153,0.750461,0.088336
8.170024,1.031514,8.776788,4.325879,3.148048,-1.434628,-0.776624,-0.936796,0.850569,0.792208,0.533883,0.133643,0.011147
7.091416,9.155272,9.224582,7.062036,3.614801,-1.715146,-0.737476,-1.162179,0.824422,0.803705,0.406669,0.293457,0.069958
5.323227,8.656613,8.269178,0.703799,5.046735,-1.75703,-1.481664,-1.808042,0.670434,0.491669,0.719358,0.301396,0.036913
1.235341,4.914689,2.724931,6.934257,3.129903,-0.573799,-0.997696,-1.558408,0.45894,0.295309,0.887094,0.286026,-0.021
4.059587,2.74926,9.170872,1.883291,4.123066,-1.592384,-1.36447,-1.166211,0.239339,0.902622,0.310735,0.389431,-0.021094
9.748437,4.601406,8.231791,5.36282,2.715515,-0.603407,-1.276877,-0.835231,0.519353,0.48053,0.82066,0.680829,0.065166
9.707318,5.317456,2.515041,7.594325,3.939839,-1.942245,-1.391872,-0.605722,0.778854,0.054118,0.494086,0.363419,0.013983
2.854049,4.528585,7.020497,0.692509,2.763381,-0.846448,-0.553844,-1.363089,0.715558,0.144207,0.133742,0.710186,-0.040943
1.749967,2.523806,9.364128,7.554562,2.667919,-0.935614,-0.820843,-0.911462,0.818821,0.778894,0.206525,0.741365,-0.014708
5.421369,9.528407,5.402501,1.905258,5.315561,-1.922567,-1.466552,-1.926442,0.517218,0.696068,0.254167,0.140197,0.01714
9.329535,8.142997,2.53961,3.521787,4.246567,-1.238058,-1.246313,-1.762196,0.490517,0.57305,0.836669,0.934554,0.027541
3.831532,4.740846,8.61117,3.029979,4.717062,-1.951273,-1.333226,-1.432563,0.483855,0.945967,0.766045,0.456992,0.053301
7.491052,9.903136,8.421056,9.044784,4.518162,-1.968091,-1.693607,-0.856465,0.879534,0.722933,0.385611,0.824933,0.085454
