@relation energydata_complete

@attribute Appliances numeric
@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric

@data
100,0,22.133333,35.863333,20.1,37.03,22.7,34.5,21.66,34.478,20.6,43.796667,6.626667,33.793333,22.1,29.541429,23.926667,36.266667,20.5,36.53,6.17,757.366667,74.666667,6,40,1.87,21.440548
110,0,22.133333,35.73,20.1,36.9,22.7,34.4,21.7,34.59,20.625,43.4475,7.03,24.5,22.1,29.37,24,36.466667,20.5,36.433333,6.45,757.35,72.5,6,40,1.7,24.321597
120,0,22.133333,36,20.033333,36.766667,22.6,34.26,21.7,34.59,20.7,43.326667,7.09,24.1,22.1,29.264286,24.1,36.79,20.5,36.433333,6.73,757.333333,70.333333,6,40,1.53,9.194006
120,0,22.2,36,20,36.56,22.6,34.2,21.712857,34.538571,20.79,43.026667,7.293333,22.8,22.1,29.1,24.166667,36.79,20.5,36.133333,7.02,757.316667,68.166667,6,40,1.37,15.404503
110,0,22.2,36.03,20.075,36.67,22.6,34.09,21.79,34.5,20.856667,42.9,7.56,23,22.1,29,24.2,36.59,20.5,35.86,7.3,757.3,66,6,40,1.2,47.048814
110,0,22.2,36.09,20.1,37.06,22.6,34.03,21.79,34.35,20.79,42.56,7.59,21.723333,22.1,29.014286,24.26,36.53,20.5,35.495,7.33,757.35,65.666667,5.833333,40,1.18,30.833552
110,0,22.2,36,20,37,22.566667,33.966667,21.7,34.054,20.79,42.433333,7.53,23.723333,22.1,29.1,24.29,36.45,20.5,35.163333,7.37,757.4,65.333333,5.666667,40,1.17,15.97517
110,0,22.2,36,20,37.06,22.566667,33.9,21.7,33.88,20.7,42.26,7.026667,25.63,22.071429,29.028571,24.26,36.223333,20.5,34.963333,7.4,757.45,65,5.5,40,1.15,33.962548
110,0,22.166667,36,19.89,37.126667,22.5,33.79,21.7,33.772,20.7,42.126667,6.833333,26.223333,22,29,24.26,36.163333,20.5,34.663333,7.43,757.5,64.666667,5.333333,40,1.13,27.274434
100,0,22.1,35.933333,19.89,37.2,22.5,33.863333,21.7,33.668571,20.7,41.863333,6.656667,25.866667,22,29.141429,24.29,36.09,20.426667,34.39,7.47,757.55,64.333333,5.166667,40,1.12,34.951161
100,0,22.166667,35.79,19.856667,37,22.5,33.79,21.7,33.554,20.7,41.73,6.53,24.46,22.02,29.412,24.29,36.09,20.39,34.133333,7.5,757.6,64,5,40,1.1,13.065031
90,0,22.1,35.845,19.79,37.06,22.5,33.79,21.614286,33.338571,20.7,41.663333,6.2,24.866667,22.028571,29.5,24.29,36,20.39,33.933333,7.13,757.633333,65.333333,5,40,1.02,21.83866
70,0,22.1,35.73,19.79,37.2,22.5,33.79,21.6,33.178,20.633333,41.463333,5.793333,25.06,22,29.5,24.29,36,20.39,33.723333,6.77,757.666667,66.666667,5,40,0.933,18.788502
100,0,22.1,35.73,19.79,37.26,22.5,33.863333,21.6,33.09,20.7,41.5,5.366667,27.23,22,29.514286,24.323333,36,20.39,33.53,6.4,757.7,68,5,40,0.85,42.718293
100,0,22.1,35.79,19.76,37.433333,22.463333,33.966667,21.6,33,20.7,41.433333,5.095,27.52,21.978,29.518,24.39,35.933333,20.29,33.363333,6.03,757.733333,69.333333,5,40,0.767,38.663614
120,0,22.1,35.9,19.7,37.5,22.39,33.966667,21.542857,32.851429,20.666667,41.363333,4.833333,28.056667,21.89,29.318571,24.29,35.9,20.29,33.29,5.67,757.766667,70.666667,5,40,0.683,27.295133
110,0,22.1,35.826667,19.6,37.4,22.39,34.09,21.5,32.714,20.6,41.23,4.59,29.226667,21.89,29.434,24.29,35.826667,20.29,33.163333,5.3,757.8,72,5,40,0.6,32.366645
110,0,22.1,35.76,19.533333,37.4,22.39,34.03,21.5,32.57875,20.6,41.09,4.656667,30.626667,21.89,29.468571,24.356667,35.76,20.29,33.03,5.1,757.833333,73.666667,4.666667,40,0.7,3.293259
110,10,22.033333,35.626667,19.5,37.29,22.426667,34,21.468571,32.471429,20.6,41.09,4.56,31.323333,21.85,29.456,24.356667,35.7,20.29,32.9,4.9,757.866667,75.333333,4.333333,40,0.8,32.690584
110,0,22,35.466667,19.426667,37.29,22.426667,34,21.39,32.29,20.6,40.966667,4.226667,32.596667,21.89,29.697143,24.39,35.663333,20.29,32.826667,4.7,757.9,77,4,40,0.9,46.457592
110,0,22,35.4,19.356667,37.36,22.39,33.9,21.39,32.277143,20.6,40.9,3.833333,34.926667,21.956,30.016,24.39,35.663333,20.26,32.663333,4.5,757.933333,78.666667,3.666667,40,1,43.02744
100,10,22,35.5,19.29,37.433333,22.39,33.975,21.39,32.218,20.55,40.845,3.626667,36.066667,21.89,29.89,24.39,35.7,20.2,32.53,4.3,757.966667,80.333333,3.333333,40,1.1,39.890191
90,0,21.926667,35.5,19.29,37.5,22.39,34,21.39,32.225714,20.5,40.79,3.466667,37.66,21.89,29.976,24.39,35.7,20.2,32.4,4.1,758,82,3,40,1.2,10.668196
110,0,21.89,35.4,19.2225,37.425,22.39,34.09,21.35,32.2,20.5,40.79,3.326667,39.526667,21.89,30.1,24.39,35.73,20.2,32.4,3.95,758.05,82.166667,3,40,1.1,48.467852
90,0,21.89,35.4,19.2,37.466667,22.39,33.963333,21.29,32.277143,20.5,40.7,3.29,41.533333,21.83,30.14,24.323333,35.863333,20.2,32.29,3.8,758.1,82.333333,3,40,1,36.388536
90,0,21.89,35.4,19.1,37.59,22.39,33.9,21.29,32.334,20.5,40.7,3.29,42.533333,21.804286,30.212857,24.39,35.933333,20.175,32.29,3.65,758.15,82.5,3,40,0.9,17.198176
80,0,21.89,35.4,19.1,37.59,22.39,33.966667,21.29,32.29,20.5,40.7,3.06,43.396667,21.79,30.456,24.323333,36.133333,20.166667,32.563333,3.5,758.2,82.666667,3,40,0.8,7.200588
80,0,21.79,35.29,19,37.626667,22.5,34.03,21.29,32.29,20.5,40.833333,2.86,43.863333,21.79,30.764286,24.39,36.645,20.2,33.3,3.35,758.25,82.833333,3,40,0.7,6.927876
80,10,21.79,35.29,19,37.7,22.5,34.09,21.238571,32.29,20.39,40.933333,2.663333,44.793333,21.79,31,24.39,37,20.2,33.693333,3.2,758.3,83,3,40,0.6,42.297305
80,0,21.73,35.5,18.89,37.826667,22.5,34.2,21.236,32.334,20.39,41,2.53,45.26,21.815,31.20625,24.39,37,20.2,34.156667,3.03,758.283333,84.333333,3,40,0.633,28.570559
80,0,21.73,35.433333,18.89,37.9,22.566667,34.26,21.238571,32.337143,20.463333,41.29,2.133333,44.763333,21.79,31.452857,24.426667,37.126667,20.2,34.43,2.87,758.266667,85.666667,3,40,0.667,28.524272
70,0,21.7,35.4,18.79,37.933333,22.6,34.29,21.2,32.334,20.39,41.363333,1.8975,45.8425,21.79,31.678,24.5,37.2,20.2,34.766667,2.7,758.25,87,3,40,0.7,24.284895
70,0,21.7,35.363333,18.79,38.06,22.6,34.363333,21.2,32.4,20.39,41.53,1.73,45.9,21.79,31.818571,24.5,37.2,20.2,34.966667,2.53,758.233333,88.333333,3,40,0.733,7.563817
60,0,21.633333,35.29,18.7,38.126667,22.6,34.4,21.2,32.4,20.39,41.663333,1.533333,46.6,21.79,32.036,24.5,37.2,20.2,35.23,2.37,758.216667,89.666667,3,40,0.767,36.61928
60,0,21.6,35.26,18.7,38.26,22.6,34.466667,21.2,32.4,20.39,41.79,1.533333,47.526667,21.79,32.22,24.566667,37.463333,20.2,35.363333,2.2,758.2,91,3,40,0.8,43.565992
60,0,21.6,35.26,18.6,38.23,22.6,34.5,21.2,32.46,20.39,41.863333,1.5,48.533333,21.79,32.438,24.566667,37.663333,20.2,35.53,2.17,758.183333,90.833333,2.666667,40,0.75,22.723803
80,0,21.6,35.2,18.533333,38.363333,22.533333,34.5,21.114286,32.485714,20.356667,42,1.566667,49.666667,21.79,32.621429,24.6,37.766667,20.2,35.663333,2.13,758.166667,90.666667,2.333333,40,0.7,25.804547
70,0,21.6,35.2,18.5,38.5,22.566667,34.5,21.1,32.5,20.356667,42.06,1.826667,50.7,21.79,32.834,24.6,37.9,20.2,35.86,2.1,758.15,90.5,2,40,0.65,32.380215
80,0,21.5,35.2,18.5,38.56,22.566667,34.56,21.1,32.525714,20.356667,42.2,1.966667,50.76,21.79,32.97,24.6,38.126667,20.2,36.06,2.07,758.133333,90.333333,1.666667,40,0.6,36.235627
80,0,21.5,35.2,18.463333,38.7,22.6,34.626667,21.1,32.59,20.356667,42.26,2.09,51.03,21.79,33.156,24.6,38.333333,20.2,36.23,2.03,758.116667,90.166667,1.333333,40,0.55,48.142451
70,0,21.5,35.23,18.39,38.7,22.6,34.7,21.1,32.59,20.29,42.29,2.163333,51.163333,21.79,33.264286,24.6,38.626667,20.2,36.363333,2,758.1,90,1,40,0.5,4.591214
80,0,21.5,35.29,18.356667,38.826667,22.6,34.7,21.1,32.612,20.29,42.433333,2.23,51.366667,21.79,33.29,24.6,38.626667,20.2,36.53,1.97,758.083333,90.5,1.166667,40,0.55,22.614403
70,0,21.463333,35.2,18.29,38.9,22.6,34.73,21.0875,32.68625,20.29,42.56,2.29,51.76,21.79,33.384286,24.6,38.626667,20.2,36.663333,1.93,758.066667,91,1.333333,40,0.6,36.535469
70,0,21.39,35.2,18.29,38.966667,22.6,34.79,21,32.59,20.29,42.59,2.4,52.09,21.79,33.4,24.6,38.7,20.2,36.826667,1.9,758.05,91.5,1.5,40,0.65,18.145754
80,0,21.39,35.2,18.2,38.9,22.633333,34.826667,21.04,32.7,20.29,42.663333,2.4,52.03,21.79,33.428571,24.5,38.89,20.2,36.9975,1.87,758.033333,92,1.666667,40,0.7,39.027436
60,0,21.39,35.2,18.2,38.966667,22.7,34.9,21.014286,32.7,20.29,42.7,2.29,51.73,21.736,33.5,24.566667,39.223333,20.2,37.163333,1.83,758.016667,92.5,1.833333,40,0.75,1.961937
70,0,21.39,35.2,18.2,39,22.7,34.966667,21,32.718,20.29,42.76,2.23,51.596667,21.79,33.551429,24.5,39.36,20.2,37.36,1.8,758,93,2,40,0.8,30.212284
60,0,21.323333,35.2,18.2,39,22.7,34.9,21,32.79,20.29,42.79,2.145,51.145,21.79,33.612,24.5,39.7,20.2,37.56,1.68,757.95,93.5,2,37.5,0.75,31.264773
70,0,21.29,35.2,18.1,39.03,22.7,35,21,32.79,20.29,42.863333,2,51.326667,21.751429,33.7,24.5,40.1,20.2,37.73,1.57,757.9,94,2,35,0.7,8.695453
70,0,21.29,35.2,18.1,39.09,22.7,35,21,32.852857,20.23,42.826667,1.933333,51.526667,21.7,33.7,24.5,40.566667,20.2,37.79,1.45,757.85,94.5,2,32.5,0.65,19.486814
60,0,21.29,35.245,18.1,39.09,22.7,35,21,32.856,20.23,42.9,1.863333,51.7,21.725714,33.7,24.5,40.833333,20.2,37.933333,1.33,757.8,95,2,30,0.6,41.474434
80,0,21.29,35.29,18.1,39.163333,22.7,35,20.921429,32.9,20.2,42.9,1.79,51.5,21.7,33.7,24.463333,40.966667,20.2,38.06,1.22,757.75,95.5,2,27.5,0.55,28.373083
70,0,21.23,35.23,18.066667,39.163333,22.7,35.09,20.89,32.9,20.2,42.966667,1.6,51.126667,21.7,33.7,24.39,40.966667,20.2,38.2,1.1,757.7,96,2,25,0.5,0.772788
60,0,21.2,35.2,18,39.09,22.7,35.09,20.89,32.985714,20.2,43,1.533333,51.26,21.7,33.736,24.39,41.09,20.2,38.26,1.12,757.633333,96,2.166667,24.5,0.517,39.205516
70,0,21.2,35.2,18,39.2,22.7,35.09,20.89,33,20.2,43,1.6,51.693333,21.738571,33.79,24.39,41.163333,20.2,38.29,1.13,757.566667,96,2.333333,24,0.533,37.923821
70,0,21.2,35.29,17.926667,39.2,22.7,35.09,20.89,33,20.2,43,1.666667,52.3,21.7,33.8725,24.39,41.4,20.2,38.29,1.15,757.5,96,2.5,23.5,0.55,15.588962
60,0,21.2,35.29,17.89,39.23,22.7,35.09,20.89,33.09,20.2,43,1.666667,52.633333,21.7,33.96,24.323333,41.466667,20.2,38.4,1.17,757.433333,96,2.666667,23,0.567,40.329458
40,0,21.166667,35.29,17.89,39.29,22.7,35.09,20.89,33.09,20.2,43.03,1.6,52.433333,21.7,34,24.39,41.56,20.2,38.4,1.18,757.366667,96,2.833333,22.5,0.583,35.3561
40,0,21.1,35.29,17.856667,39.26,22.7,35.09,20.87,33.072,20.2,43.09,1.6,52.596667,21.7,34,24.323333,41.433333,20.2,38.5,1.2,757.3,96,3,22,0.6,47.232208
50,0,21.1,35.29,17.856667,39.333333,22.625,35.0225,20.79,33,20.2,43.126667,1.666667,53.123333,21.7,34.077143,24.356667,41.4,20.2,38.5,1.2,757.233333,96.166667,2.833333,22.166667,0.617,5.049672
70,0,21.1,35.29,17.79,39.23,22.6,35.06,20.79,33,20.2,43.2,1.7,53.333333,21.7,34.09,24.29,41.4,20.2,38.59,1.2,757.166667,96.333333,2.666667,22.333333,0.633,40.939788
80,0,21.1,35.326667,17.79,39.29,22.6,35.03,20.79,33.077143,20.133333,43.2,1.633333,53.066667,21.7,34.168571,24.29,41.363333,20.2,38.663333,1.2,757.1,96.5,2.5,22.5,0.65,3.185334
70,0,21.033333,35.326667,17.79,39.363333,22.6,35.09,20.79,33.09,20.133333,43.2,1.633333,53.196667,21.7,34.254,24.29,41.29,20.2,38.79,1.2,757.033333,96.666667,2.333333,22.666667,0.667,0.431898
70,0,21,35.29,17.76,39.4,22.6,35.09,20.79,33.09,20.133333,43.2,1.795,53.9475,21.7,34.251429,24.29,41.29,20.2,38.8175,1.2,756.966667,96.833333,2.166667,22.833333,0.683,29.396533
60,0,21,35.29,17.7,39.4,22.6,35.09,20.754,33.2,20.1,43.29,2.026667,54.66,21.7,34.29,24.29,41.23,20.2,38.9,1.2,756.9,97,2,23,0.7,18.281162
60,0,21,35.29,17.7,39.5,22.6,35.09,20.7,33.2,20.1,43.29,2.23,54.933333,21.7,34.29,24.29,41.23,20.2,38.9,1.3,756.816667,96.833333,2,22.666667,0.783,10.56448
70,0,21,35.363333,17.7,39.56,22.6,35.09,20.736,33.2,20.1,43.29,2.29,55.06,21.7,34.4,24.29,41.29,20.2,38.9,1.4,756.733333,96.666667,2,22.333333,0.867,0.811683
60,0,21,35.4,17.7,39.59,22.6,35.09,20.7,33.2675,20.1,43.29,2.326667,54.966667,21.7,34.4,24.29,41.2,20.2,39,1.5,756.65,96.5,2,22,0.95,2.702588
70,0,21,35.4,17.7,39.59,22.6,35.163333,20.7,33.29,20.1,43.29,2.326667,54.826667,21.7,34.4,24.2225,41.025,20.2,39,1.6,756.566667,96.333333,2,21.666667,1.03,43.755561
70,0,20.89,35.5,17.666667,39.59,22.6,35.2,20.7,33.4,20.1,43.363333,2.4,54.73,21.7,34.4,24.2,40.9,20.2,39,1.7,756.483333,96.166667,2,21.333333,1.12,42.48152
80,0,20.89,35.5,17.666667,39.663333,22.6,35.2,20.7,33.4,20.1,43.4,2.4,54.93,21.7,34.356,24.2,40.76,20.2,39,1.8,756.4,96,2,21,1.2,35.440931
110,0,20.89,35.766667,17.7,39.766667,22.6,35.2,20.7,33.4,20.1,43.4,2.53,55.23,21.657143,34.337143,24.2,40.7,20.2,39.03,1.93,756.316667,95.833333,2.166667,21,1.3,38.126013
60,0,20.89,36.266667,17.633333,40.233333,22.533333,35.126667,20.657143,33.428571,20,43.4,2.663333,55.43,21.62,34.312,24.2,40.7,20.2,39.163333,2.07,756.233333,95.666667,2.333333,21,1.4,25.694547
60,10,20.963333,36.466667,17.6,40.963333,22.463333,34.93,20.64,33.58,20.066667,43.4,2.73,55.5,21.628571,34.321429,24.2,40.76,20.2,39.09,2.2,756.15,95.5,2.5,21,1.5,14.499296
70,0,21,36.53,17.6,41.163333,22.39,34.79,20.642857,33.652857,20.033333,43.433333,2.79,55.433333,21.64,34.334,24.2,40.73,20.2,39.09,2.33,756.066667,95.333333,2.666667,21,1.6,5.073943
70,0,21,36.59,17.6,41.326667,22.29,34.76,20.6,33.718,20.033333,43.433333,2.826667,55.36,21.642857,34.428571,24.2,40.656667,20.2,39,2.47,755.983333,95.166667,2.833333,21,1.7,43.676932
110,0,21,36.626667,17.6,41.466667,22.23,34.7,20.6,33.821429,20,43.53,2.9,55.5,21.6,34.554,24.166667,40.5,20.2,39,2.6,755.9,95,3,21,1.8,16.817063
60,10,21,36.833333,17.6,41.626667,22.26,34.76,20.6,33.9,20,43.863333,2.933333,55.626667,21.671429,34.94,24.1,40.56,20.2,38.966667,2.62,755.833333,94.833333,3,21,1.8,17.985739
30,0,21,36.963333,17.6,41.833333,22.2,34.7,20.6,33.9,20,43.9,3.06,55.76,21.66,34.82,24.1,40.76,20.2,38.826667,2.63,755.766667,94.666667,3,21,1.8,19.093757
40,0,21,37.163333,17.6,42.066667,22.2,34.745,20.56,33.9,20,43.9975,3.2,55.79,21.6,34.497143,24.033333,40.566667,20.166667,38.663333,2.65,755.7,94.5,3,21,1.8,38.823546
30,0,21,37.23,17.675,42.35,22.133333,34.663333,20.6,33.821429,20,44.09,3.326667,55.9,21.6,34.316,23.963333,40.363333,20.1,38.53,2.67,755.633333,94.333333,3,21,1.8,43.645623
60,0,21,37.23,17.7,42.066667,22.2,34.59,20.6,33.9,20,44.09,3.466667,55.966667,21.6,34.07125,23.89,40.23,20.1,38.4,2.68,755.566667,94.166667,3,21,1.8,17.373787
60,10,21,37.2,17.7,41.9,22.2,34.59,20.6,33.852857,20,44.09,3.626667,56.03,21.571429,33.795714,23.823333,40,20.1,38.295,2.7,755.5,94,3,21,1.8,39.697093
40,0,21,37.126667,17.76,41.826667,22.2,34.59,20.6,33.856,20,44.09,3.833333,56.163333,21.5,33.656,23.823333,39.86,20.1,38.126667,2.83,755.433333,93.666667,2.833333,21.5,1.88,35.621816
50,0,21,37.06,17.79,41.76,22.2,34.59,20.571429,33.9,20,44.03,4.1,56.36,21.5,33.524286,23.76,39.76,20.1,37.966667,2.97,755.366667,93.333333,2.666667,22,1.97,7.193919
60,20,21,37,17.79,41.626667,22.2,34.59,20.5,33.834,20,44,4.493333,56.633333,21.5,33.338,23.7,39.7,20.1,37.826667,3.1,755.3,93,2.5,22.5,2.05,3.502835
70,10,21,36.966667,17.926667,41.296667,22.2,34.53,20.585714,33.957143,20,43.933333,4.996667,56.966667,21.468571,32.922857,23.7,39.43,20.1,37.633333,3.23,755.233333,92.666667,2.333333,23,2.13,28.704289
70,20,21,36.9,18,40.963333,22.133333,34.59,20.6,34.054,20,43.633333,5.33,56.633333,21.39,32.46,23.633333,39.096667,20.1,37.36,3.37,755.166667,92.333333,2.166667,23.5,2.22,17.677346
70,10,20.89,36.79,18,40.663333,22.166667,34.59,20.6,34.121429,20,43.36,5.66,55.763333,21.332857,32.238571,23.55,38.69,20,37.026667,3.5,755.1,92,2,24,2.3,16.001747
70,20,20.89,36.7225,18,40.53,22.1,34.53,20.66,34.29,20,43.1,5.866667,54.956667,21.29,32.014,23.5,38.333333,20,36.766667,3.67,755.016667,91.333333,2.333333,24.5,2.35,47.200759
60,20,20.89,36.626667,18,40.29,22.133333,34.5,20.685714,34.482857,20,42.826667,6.1,54.26,21.29,31.818571,23.426667,38.066667,20,36.526667,3.83,754.933333,90.666667,2.666667,25,2.4,42.474015
60,10,20.89,36.5,18,40.23,22.133333,34.433333,20.7,34.612,20,42.56,6.433333,53.866667,21.29,31.7,23.39,37.79,20,36.326667,4,754.85,90,3,25.5,2.45,6.176545
70,20,20.89,36.5,18.1,40.06,22.1,34.4,20.71125,34.71125,20,42.36,6.896667,53.133333,21.238571,31.585714,23.323333,37.73,20,36.133333,4.17,754.766667,89.333333,3.333333,26,2.5,19.488334
60,10,20.89,36.4,18.166667,39.933333,22.1,34.4,20.79,34.79,19.963333,42.133333,7.156667,52.466667,21.2,31.5,23.29,37.56,20,35.933333,4.33,754.683333,88.666667,3.666667,26.5,2.55,48.490126
70,20,20.89,36.4,18.2,39.79,22.1,34.4,20.79,34.834,19.89,41.933333,7.226667,51.53,21.2,31.5,23.29,37.5,20,35.863333,4.5,754.6,88,4,27,2.6,29.935234
60,10,20.856667,36.466667,18.2,39.79,22.1,34.4,20.875714,34.985714,19.963333,41.723333,7.366667,51.396667,21.2,31.5,23.26,37.363333,19.926667,35.79,4.67,754.5,87.833333,4,26.666667,2.75,47.556013
70,10,20.79,36.4,18.2,39.79,22.1,34.363333,20.89,35.018,19.89,41.59,7.4,51.45,21.2,31.5,23.2,37.29,20,35.76,4.83,754.4,87.666667,4,26.333333,2.9,24.436646
60,0,20.79,36.433333,18.2,39.79,22.033333,34.23,20.89,35.025714,19.89,41.466667,7.263333,50.866667,21.2,31.5,23.1,37.2,19.926667,35.7,5,754.3,87.5,4,26,3.05,47.253504
40,10,20.79,36.5,18.2,39.79,22.05,34.245,20.89,35,19.89,41.326667,7.263333,51.866667,21.171429,31.528571,23.1,37.26,19.89,35.7,5.17,754.2,87.333333,4,25.666667,3.2,0.756133
50,20,20.79,36.5,18.2,39.8725,22.066667,34.26,20.89,35.067143,19.89,41.245,7.4,52.566667,21.1,31.6,23.1,37.29,19.89,35.7,5.33,754.1,87.166667,4,25.333333,3.35,6.485466
40,10,20.79,36.56,18.2,39.9,22,34.2,20.912,35.218,19.89,41.163333,7.466667,52.626667,21.1,31.698571,23.033333,37.23,19.89,35.7,5.5,754,87,4,25,3.5,39.292423
60,20,20.79,36.59,18.23,40,22,34.29,20.921429,35.29,19.89,41.09,7.6,53.33,21.1,31.79,23,37.2,19.865,35.7,5.5,753.916667,87.833333,3.833333,24.333333,3.63,16.868576
70,10,20.79,36.663333,18.29,40.06,21.926667,34.363333,20.934,35.4,19.89,41.06,7.933333,54.056667,21.1,31.79,23,37.2,19.856667,35.76,5.5,753.833333,88.666667,3.666667,23.666667,3.77,21.860148
60,20,20.7,36.73,18.39,40.026667,21.89,34.4,21,35.414286,19.89,41,8.63,54.666667,21.1,31.934,22.89,37.29,19.89,35.79,5.5,753.75,89.5,3.5,23,3.9,34.738858
70,10,20.76,36.863333,18.463333,39.966667,21.89,34.4,21,35.518,19.89,40.9,9.163333,53.6,21.1,32.051429,22.963333,37.29,19.89,35.863333,5.5,753.666667,90.333333,3.333333,22.333333,4.03,23.424118
70,20,20.7,36.933333,18.5,40,21.89,34.5,21,35.59,19.89,40.9,9.36,51.456667,21.1,32.09,22.89,37.4,19.89,35.9,5.5,753.583333,91.166667,3.166667,21.666667,4.17,26.989833
70,10,20.76,37,18.5,40,21.89,34.5,21.06,35.656,19.89,40.9,9.5,50.656667,21.057143,32.121429,22.823333,37.326667,19.89,35.9,5.5,753.5,92,3,21,4.3,42.659176
60,20,20.79,37.09,18.6,40,22,34.5,21.085714,35.722857,19.963333,40.9,9.793333,49.963333,21.1,32.2,22.79,37.326667,19.89,35.933333,5.72,753.383333,91.833333,3.166667,21,4.48,28.342505
60,10,20.79,37.09,18.666667,40,22,34.56,21.1,35.718,19.89,40.9,9.926667,47.496667,21.06,32.2,22.79,37.3725,19.89,35.933333,5.93,753.266667,91.666667,3.333333,21,4.67,40.513664
70,10,20.745,37.2,18.7,39.9,22,34.5,21.1,35.79,19.89,40.9,10.033333,46.433333,21,32.2,22.79,37.363333,19.856667,35.966667,6.15,753.15,91.5,3.5,21,4.85,27.548532
60,0,20.79,37.266667,18.76,39.826667,22,34.56,21.1,35.79,19.89,40.9,10.293333,45.233333,21,32.2,22.79,37.4,19.856667,35.966667,6.37,753.033333,91.333333,3.666667,21,5.03,18.294987
60,0,20.79,37.466667,18.823333,39.826667,22,34.59,21.1,35.79,19.89,40.826667,10.826667,42.633333,21,32.225714,22.73,37.4,19.856667,35.966667,6.58,752.916667,91.166667,3.833333,21,5.22,43.585766
60,10,20.79,37.7,18.89,39.826667,22,34.663333,21.1,35.812,19.89,40.79,11.16,38.3,21,32.2,22.7,37.4,19.856667,35.966667,6.8,752.8,91,4,21,5.4,48.709371
70,20,20.79,37.7,18.89,39.7,22,34.7,21.1,35.9,19.89,40.79,9.95,39.04,21,32.2,22.7,37.326667,19.79,35.9,7.08,752.65,89,4.166667,24.166667,5.35,14.777258
70,10,20.79,37.7,18.963333,39.7,22,34.7,21.16,35.9,19.963333,40.79,10.466667,45.896667,21,32.2,22.7,37.29,19.79,35.826667,7.37,752.5,87,4.333333,27.333333,5.3,20.509862
60,20,20.79,37.7,19.133333,39.56,22,34.73,21.157143,36.008571,19.89,40.79,11.06,44.49,21,32.264286,22.7,37.29,19.79,35.79,7.65,752.35,85,4.5,30.5,5.25,38.07382
80,10,20.79,37.7,19.2,39.433333,22,34.79,21.2,36.13,19.89,40.79,11.256667,42.363333,21,32.334,22.7,37.326667,19.79,35.863333,7.93,752.2,83,4.666667,33.666667,5.2,28.806774
60,20,20.79,37.7,19.29,39.363333,22,34.79,21.2,36.30375,19.89,40.79,11.463333,40.823333,21,32.442857,22.7,37.4,19.79,35.9,8.22,752.05,81,4.833333,36.833333,5.15,25.198729
60,10,20.79,37.79,19.29,39.29,22,34.79,21.2,36.4,19.89,40.79,11.233333,36.756667,21,32.4,22.6,37.4,19.79,35.966667,8.5,751.9,79,5,40,5.1,45.855984
50,10,20.79,37.79,19.29,39.29,22,34.79,21.29,36.536,19.963333,40.79,10.96,37.556667,21,32.4,22.6,37.326667,19.79,36,8.57,751.75,79.333333,5,38.166667,5.2,11.077618
40,20,20.79,37.79,19.26,39.26,22,34.826667,21.29,36.59,19.89,40.79,10.663333,37.39,21,32.4,22.6,37.363333,19.79,36,8.63,751.6,79.666667,5,36.333333,5.3,10.541641
50,10,20.79,37.79,19.2,39.2,22,34.9,21.29,36.634,19.89,40.79,10.196667,38.59,21,32.457143,22.533333,37.29,19.79,36,8.7,751.45,80,5,34.5,5.4,33.857248
50,20,20.79,38.156667,19.26,39.36,21.89,34.9,21.29,36.564286,19.89,40.79,9.866667,40.96,21,32.5,22.5,37.326667,19.79,36,8.77,751.3,80.333333,5,32.666667,5.5,28.875024
60,10,20.79,38.29,19.2,39.5,21.89,34.966667,21.29,36.5,19.89,40.79,8.933333,52.293333,21,32.5,22.5,37.4,19.79,36,8.83,751.15,80.666667,5,30.833333,5.6,46.766014
70,20,20.79,38.29,19.2,39.59,21.89,35,21.29,36.351429,19.89,40.863333,7.766667,57.666667,21,32.46,22.5,37.4,19.79,36,8.9,751,81,5,29,5.7,4.895639
60,10,20.79,38.29,19.133333,39.59,21.89,35.06,21.29,36.29,19.89,40.79,7.56,58.793333,20.952857,32.4,22.426667,37.326667,19.79,35.933333,8.67,750.933333,82.166667,5.166667,30.833333,5.68,2.995358
60,20,20.79,38.2,19.2,39.5,21.89,35.09,21.29,36.321429,19.89,40.79,7.763333,59.29,21,32.42,22.463333,37.363333,19.79,36,8.43,750.866667,83.333333,5.333333,32.666667,5.67,32.295277
70,10,20.79,38.2,19.133333,39.56,21.89,35.09,21.29,36.4,19.89,40.79,7.623333,59.23,20.968571,32.5,22.39,37.29,19.79,36,8.2,750.8,84.5,5.5,34.5,5.65,43.226569
70,10,20.79,38.2,19.1,39.59,21.89,35.09,21.29,36.485714,19.89,40.79,7.866667,59.433333,20.89,32.59,22.39,37.4,19.79,36,7.97,750.733333,85.666667,5.666667,36.333333,5.63,36.836131
